,Country,NAME,GIS_AREA,Land_area,ISO3,region_remastered,region_bigger,Number_of_parks,Number_of_posts,post_density_total,post_density_land
193,Australia,Gaagal Wanggaan (South Beach),6.67461237824929,6.675,AUS,Australia and New Zealand,Australia and New Zealand,1,28,4.195000160794989,4.194756554307117
194,Australia,Gadgarra,81.2790880630892,81.279,AUS,Australia and New Zealand,Australia and New Zealand,1,2,0.02460657529089882,0.024606601951303535
195,Australia,Gardens of Stone,152.980961296727,152.981,AUS,Australia and New Zealand,Australia and New Zealand,1,486,3.176865904622851,3.1768651008948825
196,Australia,Garig Gunak Barlu,2274.09395837696,2047.793,AUS,Australia and New Zealand,Australia and New Zealand,1,3,0.0013192067060154038,0.0014649918229039753
197,Australia,Garigal,22.5919955694807,22.455,AUS,Australia and New Zealand,Australia and New Zealand,1,376,16.643062753957626,16.744600311734583
198,Australia,Gawler Ranges,1799.86729163389,1799.867,AUS,Australia and New Zealand,Australia and New Zealand,1,107,0.05944882742041895,0.05944883705296002
199,Australia,Geikie Gorge,27.6276797840947,27.628,AUS,Australia and New Zealand,Australia and New Zealand,1,194,7.021943265452429,7.021861879252932
200,Australia,Georges River,5.3485691567696,5.266,AUS,Australia and New Zealand,Australia and New Zealand,1,98,18.322657355184973,18.609950626661604
201,Australia,Gibraltar Range,254.876073689857,254.876,AUS,Australia and New Zealand,Australia and New Zealand,1,13,0.05100517993626542,0.051005194682904625
202,Australia,Gir-um-bit,6.12037586761635,3.274,AUS,Australia and New Zealand,Australia and New Zealand,1,1,0.16338865808734412,0.30543677458766033
203,Australia,Girramay,339.579158415383,336.158,AUS,Australia and New Zealand,Australia and New Zealand,1,53,0.15607553846154737,0.15766395563990743
204,Australia,Girraween,117.441958383464,117.442,AUS,Australia and New Zealand,Australia and New Zealand,1,396,3.371878376780861,3.371877181928101
205,Australia,Girringun,2781.82323936003,2775.254,AUS,Australia and New Zealand,Australia and New Zealand,1,272,0.09777760001119795,0.09800904709983303
206,Australia,Glass House Mountains,30.3045456933265,30.305,AUS,Australia and New Zealand,Australia and New Zealand,1,520,17.159141907694448,17.15888467249629
207,Australia,Gloucester,8.7676766935783,8.768,AUS,Australia and New Zealand,Australia and New Zealand,1,225,25.66244261319495,25.66149635036496
208,Australia,Gloucester Island,31.1258237880709,29.216,AUS,Australia and New Zealand,Australia and New Zealand,1,7,0.22489364611396337,0.23959474260679078
209,Australia,Goldfields Woodlands,663.525475831703,663.525,AUS,Australia and New Zealand,Australia and New Zealand,1,23,0.03466332618377675,0.03466335104178441
210,Australia,Goneaway,262.085023706367,262.085,AUS,Australia and New Zealand,Australia and New Zealand,1,1,0.0038155556767729432,0.003815556021901292
211,Australia,Goobang,425.730941974692,425.731,AUS,Australia and New Zealand,Australia and New Zealand,1,15,0.03523352080171727,0.03523351599953962
212,Australia,Goolawah,5.74799759160176,5.685,AUS,Australia and New Zealand,Australia and New Zealand,1,26,4.523314351764496,4.5734388742304315
213,Australia,Gooseberry Hill,0.329105205784428,0.329,AUS,Australia and New Zealand,Australia and New Zealand,1,61,185.35106381743626,185.41033434650456
214,Australia,Goulburn River,745.784584262722,745.785,AUS,Australia and New Zealand,Australia and New Zealand,1,28,0.03754435341095261,0.03754433248188151
215,Australia,Grampians,1685.91787879036,1685.918,AUS,Australia and New Zealand,Australia and New Zealand,1,3175,1.883247126056965,1.8832469906602813
216,Australia,Great Otway,1105.822392839,1105.338,AUS,Australia and New Zealand,Australia and New Zealand,1,5120,4.6300382712049455,4.632067295252674
217,Australia,Great Sandy,2250.14437866807,2242.169,AUS,Australia and New Zealand,Australia and New Zealand,1,4555,2.0243145476274926,2.0315150196082454
218,Australia,Greater Beedelup,193.34259429213,193.343,AUS,Australia and New Zealand,Australia and New Zealand,1,79,0.40860111704426266,0.4086002596421903
219,Australia,Greater Bendigo,176.031204034227,176.031,AUS,Australia and New Zealand,Australia and New Zealand,1,56,0.31812541592973215,0.3181257846629287
220,Australia,Greater Dordagup,64.2571176290494,64.257,AUS,Australia and New Zealand,Australia and New Zealand,1,7,0.10893734823915344,0.10893754766017709
221,Australia,Greater Hawke,140.426729781251,140.427,AUS,Australia and New Zealand,Australia and New Zealand,1,25,0.1780287843984092,0.1780284418238658
222,Australia,Greater Preston,127.056646166067,127.057,AUS,Australia and New Zealand,Australia and New Zealand,1,42,0.3305612202694591,0.33056029970800505
223,Australia,Green Island,0.079302014607011,0.044,AUS,Australia and New Zealand,Australia and New Zealand,1,99,1248.3919921909212,2250.0
224,Australia,Greenmount,2.02911854004609,2.029,AUS,Australia and New Zealand,Australia and New Zealand,1,59,29.076664983140834,29.078363725973386
225,Australia,Gulaga,47.6810271561062,47.681,AUS,Australia and New Zealand,Australia and New Zealand,1,42,0.8808535072554815,0.8808540089343764
226,Australia,Gull Rock,21.1190059007206,21.074,AUS,Australia and New Zealand,Australia and New Zealand,1,20,0.9470142720741216,0.9490367277213627
227,Australia,Gumbaynggirr,49.1128912361956,49.113,AUS,Australia and New Zealand,Australia and New Zealand,1,6,0.12216751750868361,0.12216724696108973
228,Australia,Gunbower,92.5302902487454,92.53,AUS,Australia and New Zealand,Australia and New Zealand,1,3,0.03242181551506239,0.03242191721603804
229,Australia,Gundabooka,642.346159004247,642.346,AUS,Australia and New Zealand,Australia and New Zealand,1,42,0.06538530574403623,0.0653853219293029
230,Australia,Guy Fawkes River,1085.99169723314,1085.992,AUS,Australia and New Zealand,Australia and New Zealand,1,280,0.2578288588332455,0.2578287869523901
231,Australia,Hann Tableland,108.584191086102,108.584,AUS,Australia and New Zealand,Australia and New Zealand,1,2,0.018418887500981584,0.01841891991453621
232,Australia,Hartz Mountains,121.395445290224,121.395,AUS,Australia and New Zealand,Australia and New Zealand,1,137,1.12854316463414,1.1285473042547058
233,Australia,Hassell,11.4089948776572,11.409,AUS,Australia and New Zealand,Australia and New Zealand,1,3,0.2629504204507137,0.2629503023928477
234,Australia,Hasties Swamp,0.556704535713561,0.557,AUS,Australia and New Zealand,Australia and New Zealand,1,48,86.2216794021187,86.17594254937163
235,Australia,Hat Head,74.2458975519807,74.019,AUS,Australia and New Zealand,Australia and New Zealand,1,183,2.4647826483864494,2.472338183439387
236,Australia,Hattah - Kulkyne,500.929143522927,500.929,AUS,Australia and New Zealand,Australia and New Zealand,1,131,0.2615140318622813,0.261514106789585
237,Australia,Heathcote,27.4279728790052,27.428,AUS,Australia and New Zealand,Australia and New Zealand,1,502,18.302482732300533,18.30246463467989
238,Australia,Heathcote-Graytown,127.170319719444,127.17,AUS,Australia and New Zealand,Australia and New Zealand,1,4,0.031453880188589405,0.03145395926712275
239,Australia,Helena,123.046889802613,123.047,AUS,Australia and New Zealand,Australia and New Zealand,1,4,0.032507932597212685,0.03250790348403456
240,Australia,Hell Hole Gorge,127.892032279996,127.892,AUS,Australia and New Zealand,Australia and New Zealand,1,1,0.007819095389857318,0.00781909736340037
241,Australia,Herberton Range,65.8715232881056,65.872,AUS,Australia and New Zealand,Australia and New Zealand,1,7,0.10626746810429366,0.10626669905270829
242,Australia,Hinchinbrook Island,399.84164485232,385.036,AUS,Australia and New Zealand,Australia and New Zealand,1,95,0.23759406060638805,0.246730175879658
243,Australia,Homevale,215.900709364831,215.901,AUS,Australia and New Zealand,Australia and New Zealand,1,1,0.00463175875124241,0.004631752516199554
244,Australia,Hope Islands,0.839728190240255,0.447,AUS,Australia and New Zealand,Australia and New Zealand,1,1,1.1908615330799952,2.237136465324385
245,Australia,Hull River,36.7360830509737,36.557,AUS,Australia and New Zealand,Australia and New Zealand,1,2,0.054442385630086645,0.054709084443471834
246,Australia,Hunter Wetlands,49.8200898834761,36.913,AUS,Australia and New Zealand,Australia and New Zealand,1,90,1.806500153060752,2.4381654159781108
247,Australia,Idalia,1416.33102563596,1416.331,AUS,Australia and New Zealand,Australia and New Zealand,1,1,0.0007060496323950685,0.0007060496451747509
248,Australia,Ikara-Flinders Ranges,944.162267844639,944.162,AUS,Australia and New Zealand,Australia and New Zealand,1,1398,1.4806776839233313,1.4806781039694459
249,Australia,Innes,94.4642892090753,89.93,AUS,Australia and New Zealand,Australia and New Zealand,1,338,3.578071701274474,3.7584788168575556
250,Australia,Isla Gorge,78.9518042585825,78.952,AUS,Australia and New Zealand,Australia and New Zealand,1,5,0.06332977500582543,0.06332961799574426
251,Australia,Iytwelepenty / Davenport Ranges,1284.82895749059,1284.829,AUS,Australia and New Zealand,Australia and New Zealand,1,4,0.003113254862976028,0.0031132547599719497
252,Australia,Jane,68.8413433522186,68.841,AUS,Australia and New Zealand,Australia and New Zealand,1,3,0.04357846395662058,0.04357868130910359
253,Australia,Japoon,249.300637951007,249.301,AUS,Australia and New Zealand,Australia and New Zealand,1,1,0.004011221183463324,0.004011215358141363
254,Australia,Jardine River,2360.48566179727,2350.324,AUS,Australia and New Zealand,Australia and New Zealand,1,9,0.0038127746953342703,0.0038292592851028196
255,Australia,Jerrawangala,40.2957028608122,40.296,AUS,Australia and New Zealand,Australia and New Zealand,1,6,0.1488992516329833,0.14889815366289458
256,Australia,Jervis Bay,51.2414895014413,47.036,AUS,Australia and New Zealand,Australia and New Zealand,1,216,4.215334138441164,4.5922272302066505
257,Australia,John Forrest,27.0799472907805,27.08,AUS,Australia and New Zealand,Australia and New Zealand,1,357,13.183186664530266,13.183161004431316
258,Australia,Judbarra / Gregory,149.705715587714,149.706,AUS,Australia and New Zealand,Australia and New Zealand,1,1,0.006679771684562641,0.006679758994295486
259,Australia,Judbarra / Gregory,12929.7404039872,12929.74,AUS,Australia and New Zealand,Australia and New Zealand,1,52,0.004021735810253741,0.004021735935912091
260,Australia,Junuy Juluum,9.48070492486126,9.481,AUS,Australia and New Zealand,Australia and New Zealand,1,1,0.10547738885720398,0.10547410610695075
261,Australia,Kalamunda,3.98394100020318,3.984,AUS,Australia and New Zealand,Australia and New Zealand,1,155,38.90619865909034,38.90562248995984
262,Australia,Kalbarri,1838.63353504464,1838.634,AUS,Australia and New Zealand,Australia and New Zealand,1,1327,0.7217316418455197,0.7217314593333964
263,Australia,Kamay Botany Bay,5.01237421933046,4.154,AUS,Australia and New Zealand,Australia and New Zealand,1,1771,353.3255743695381,426.33606162734714
264,Australia,Kanangra-Boyd,719.87005647258,719.87,AUS,Australia and New Zealand,Australia and New Zealand,1,406,0.5639906763026539,0.5639907205467654
265,Australia,Kara Kara,140.072684915979,140.073,AUS,Australia and New Zealand,Australia and New Zealand,1,1,0.007139150653104411,0.007139134594104503
266,Australia,Karijini,6273.80346029232,6273.803,AUS,Australia and New Zealand,Australia and New Zealand,1,1645,0.26220139193256675,0.26220141116958884
267,Australia,Karlamilyi,12898.6557479285,12898.656,AUS,Australia and New Zealand,Australia and New Zealand,1,34,0.0026359335937359467,0.0026359335422233136
268,Australia,Karuah,35.3370210446246,35.337,AUS,Australia and New Zealand,Australia and New Zealand,1,1,0.02829893325578213,0.028298950108950956
269,Australia,Kati Thanda-Lake Eyre,13557.1843795588,13557.184,AUS,Australia and New Zealand,Australia and New Zealand,1,121,0.008925157068929514,0.00892515731880603
270,Australia,Keep River,263.400809798764,263.401,AUS,Australia and New Zealand,Australia and New Zealand,1,64,0.2429757146490759,0.2429755391968899
271,Australia,Keep River,312.203328107338,312.203,AUS,Australia and New Zealand,Australia and New Zealand,1,4,0.012812163227884515,0.01281217669272877
272,Australia,Kemendok,99.419185636345,99.419,AUS,Australia and New Zealand,Australia and New Zealand,1,9,0.09052578677238571,0.09052595580321669
273,Australia,Kennedy Range,1429.02019040445,1429.02,AUS,Australia and New Zealand,Australia and New Zealand,1,74,0.051783733005938894,0.05178373990566962
274,Australia,Kent Group,22.6657172733335,20.099,AUS,Australia and New Zealand,Australia and New Zealand,1,120,5.294339400464573,5.970446290860242
275,Australia,Kent Group,139.120683709422,2.257,AUS,Australia and New Zealand,Australia and New Zealand,1,21,0.15094807932271373,9.30438635356668
276,Australia,Kent Group,151.451709376024,2.728,AUS,Australia and New Zealand,Australia and New Zealand,1,21,0.13865805864139336,7.697947214076246
277,Australia,Keppel Bay Islands,7.20967047030979,6.528,AUS,Australia and New Zealand,Australia and New Zealand,1,2,0.27740518907711775,0.30637254901960786
278,Australia,Khappinghat,20.1262976599838,20.126,AUS,Australia and New Zealand,Australia and New Zealand,1,2,0.09937247445050507,0.09937394415184338
279,Australia,Kinchega,447.021987911855,447.022,AUS,Australia and New Zealand,Australia and New Zealand,1,124,0.2773912768345763,0.2773912693335004
280,Australia,Kinglake,232.525226144284,232.525,AUS,Australia and New Zealand,Australia and New Zealand,1,70,0.3010426058313534,0.30104289861305233
281,Australia,Kings Plains,82.3866570101735,82.387,AUS,Australia and New Zealand,Australia and New Zealand,1,2,0.0242757756241163,0.024275674560306843
282,Australia,Kondalilla,15.7448598488392,15.745,AUS,Australia and New Zealand,Australia and New Zealand,1,272,17.27547927459344,17.275325500158782
283,Australia,Koreelah,51.6308279618292,51.631,AUS,Australia and New Zealand,Australia and New Zealand,1,3,0.05810482067453785,0.058104627065135285
284,Australia,Korung,63.7257385441899,63.726,AUS,Australia and New Zealand,Australia and New Zealand,1,61,0.9572270387686481,0.9572231114458777
285,Australia,Kosciuszko,6900.34480789018,6900.345,AUS,Australia and New Zealand,Australia and New Zealand,1,6552,0.9495177679393838,0.9495177415042291
286,Australia,Kroombit Tops,434.088954482777,434.089,AUS,Australia and New Zealand,Australia and New Zealand,1,21,0.04837718118172758,0.048377176109046766
287,Australia,Ku-ring-gai Chase,155.736128391166,147.233,AUS,Australia and New Zealand,Australia and New Zealand,1,2799,17.972708252831914,19.010683746171033
288,Australia,Kumbatine,154.348805363413,154.349,AUS,Australia and New Zealand,Australia and New Zealand,1,2,0.012957664267572505,0.012957647927748155
289,Australia,Kuranda,275.60341763214,275.603,AUS,Australia and New Zealand,Australia and New Zealand,1,175,0.6349703552427648,0.6349713174384894
290,Australia,Kwiambal,76.8993302975495,76.899,AUS,Australia and New Zealand,Australia and New Zealand,1,16,0.20806423070383828,0.20806512438393218
291,Australia,Lake Eildon,279.11696545619,279.117,AUS,Australia and New Zealand,Australia and New Zealand,1,37,0.1325609138073246,0.13256089740144814
292,Australia,Lake Gairdner,5585.89095079813,5585.891,AUS,Australia and New Zealand,Australia and New Zealand,1,26,0.004654584242516413,0.004654584201517717
293,Australia,Lamington,213.311719581902,213.312,AUS,Australia and New Zealand,Australia and New Zealand,1,713,3.3425261462309876,3.3425217521752173
294,Australia,Lane Cove,7.19829855100168,7.198,AUS,Australia and New Zealand,Australia and New Zealand,1,578,80.29675289302475,80.3000833564879
295,Australia,Leeuwin-Naturaliste,0.005672275382132,0.002,AUS,Australia and New Zealand,Australia and New Zealand,1,254,44779.2081463666,127000.0
